Date,BND,GLD,QQQ,SPY
07/04/2021,73.99416351,162.75999450683594,322.6349792480469,381.9104309082031
08/04/2021,74.15979766845703,164.50999450683594,326.00115966796875,383.7232971191406
09/04/2021,74.06393432617188,163.27000427246094,327.9761962890625,386.51300048828125
12/04/2021,74.04647064208984,162.27999877929688,327.5481872558594,386.6539306640625
13/04/2021,74.23828125,163.42999267578125,331.3717346191406,387.7998352050781
14/04/2021,74.18597412109375,162.72000122070312,327.3924865722656,386.4754638671875
15/04/2021,74.49984741210938,165.35000610351562,332.3542785644531,390.62713623046875
16/04/2021,74.29931641,166.35000610351562,332.7434997558594,391.9328308105469
19/04/2021,74.25574493408203,165.88999938964844,329.69830322265625,390.00726318359375
20/04/2021,74.37779235839844,166.47999572753906,327.2951965332031,387.1517028808594
21/04/2021,74.45625305175781,168.1300048828125,330.0971374511719,390.81500244140625
22/04/2021,74.49113464355469,167.0399932861328,326.1180419921875,387.2456359863281
23/04/2021,74.49984741210938,166.39999389648438,330.2236022949219,391.44427490234375
26/04/2021,74.44754028320312,166.83999633789062,332.3737793,392.2614746
27/04/2021,74.25574493408203,166.4199981689453,330.9337463378906,392.177002
28/04/2021,74.29061889648438,166.91000366210938,329.8150329589844,392.0643005371094
29/04/2021,74.22955322265625,166.22000122070312,331.0019836425781,394.5628356933594
30/04/2021,74.33420563,165.66000366210938,328.8323669433594,391.9703063964844
03/05/2021,74.35253906,167.80999755859375,327.0812072753906,392.8157043457031
04/05/2021,74.44855499267578,166.5800018310547,321.1950378417969,390.392334
05/05/2021,74.49223327636719,167.27000427246094,320.1151123046875,390.5144348144531
06/05/2021,74.52715301513672,170.05999755859375,322.5279846191406,393.6329345703125
07/05/2021,74.53588867,171.58999633789062,325.1450500488281,396.49774169921875
10/05/2021,74.36125946044922,172.11000061035156,316.9336853027344,392.57147216796875
11/05/2021,74.21282958984375,172.13999938964844,316.4959411621094,389.0678405761719
12/05/2021,73.95086669921875,170.42999267578125,308.3041076660156,380.8020324707031
13/05/2021,74.09929656982422,171.1300048828125,310.6876525878906,385.3764648
14/05/2021,74.27394867,172.69000244140625,317.5467529296875,391.29400634765625
17/05/2021,74.20407104492188,174.6999969482422,315.6202697753906,390.2983398
18/05/2021,74.12549591064453,175.0399932861328,313.4896545410156,386.9356994628906
19/05/2021,74.04692077636719,175.16000366210938,313.8495788574219,385.9211730957031
20/05/2021,74.29140472,175.9600067138672,319.92059326171875,390.0729675292969
21/05/2021,74.30887603759766,176.0399932861328,318.1499023,389.7535705566406
24/05/2021,74.39617156982422,176.35000610351562,323.5008544921875,393.7268066
25/05/2021,74.58826446533203,177.9499969482422,323.94842529296875,392.8532409667969
26/05/2021,74.56210327148438,177.63999938964844,325.07696533203125,393.6329345703125
27/05/2021,74.45730590820312,177.7100067138672,323.8608703613281,393.83953857421875
28/05/2021,74.44855499267578,178.3800048828125,324.8824157714844,394.5440368652344
01/06/2021,74.44332122802734,177.89999389648438,323.8024902,394.1964416503906
02/06/2021,74.52203369140625,178.77000427246094,324.4348449707031,394.8164063
03/06/2021,74.38208770751953,175.27000427246094,321.0588684082031,393.3511047363281
04/06/2021,74.67947387695312,177.16000366210938,326.5071716308594,396.9485778808594
07/06/2021,74.62697601,177.8699951171875,327.4800109863281,396.5635070800781
08/06/2021,74.76694489,177.32000732421875,327.6357422,396.6480407714844
09/06/2021,74.91558837890625,176.97999572753906,327.71356201171875,396.0563049316406
10/06/2021,75.07302094,177.74000549316406,331.12847900390625,397.8972473144531
11/06/2021,75.05554199,175.74000549316406,331.9942932128906,398.5548400878906
14/06/2021,74.86313629,174.7100067138672,335.1757507324219,399.4472351074219
15/06/2021,74.86313629,174.0500030517578,332.9867248535156,398.7145080566406
16/06/2021,74.65322113,171.11000061035156,331.77056884765625,396.4883117675781
17/06/2021,74.90688324,165.85000610351562,335.9831848144531,396.3568420410156
18/06/2021,75.14298248291016,164.92999267578125,333.34661865234375,391.00982666015625
